id,label,content,weight,text_weight,emo_weight
5.80E+17,0,#A320 Germanwings plane crash: Majority of victims likely to be German says French President http://t.co/U4yg4ndyBo http://t.co/eHb2UetmxI,0.900241733,0.910598993,-0.039490158
5.80E+17,0,A320 search &amp; rescue teams are said to be heading to the crash site at Méolans-Revel in the French Alps#Germanwings http://t.co/gkBze2MTkx,0.878118157,0.954927325,0.109180468
5.80E+17,0,DETAILS: #Germanwings Airbus #A320 crashes near small town of #Barcelonnette in Alpes-de-Haute-Provence #4U9525 http://t.co/zU6hn03xzU,0.830763459,0.939193249,-0.020794713
5.80E+17,0,This is what we know about the Germanwings Airbus A320 plane crash so far http://t.co/DsZnmtgLun http://t.co/0X1MgYByK8,0.887114167,0.953947365,0.195074669
5.80E+17,0,And I've just heard the news of the GermanWings plane crash😞thoughts go out to those involved😞,0.747122288,0.884317338,0.195074669
5.80E+17,0,It’s not just CNN. This France24 anchor is asking whether it’s normal that planes would fly over mountains. #4U9525 http://t.co/fR6EGJbfKQ,0.897221923,0.949984133,0.242700711
5.80E+17,0,UPDATE CRASH This is what we know about the Germanwings #4U9525 Airbus A320 plane crash so far http://t.co/Ah5H6qxIRp,0.868090153,0.945002437,0.105394433
5.80E+17,0,#BREAKING: Hollande expresses 'solidarity' with families of A320 airbus victims #Germanwings  http://t.co/gkBze2MTkx http://t.co/1jNcOSTS1Q,0.878675461,0.916648626,0.044283755
5.80E+17,0,Last position of the #GermanWings Airbus A320 passenger jet that crashed in the French Alps http://t.co/8UPMsinQkX http://t.co/K3etnEPmxk,0.8463521,0.908478856,0.008916455
5.80E+17,0,Germanwings plane crashes in southern France http://t.co/Y4vqLg5RL8,0.863221049,0.903296113,-0.43752596
5.80E+17,0,VIDEO -  BREAKING NEWS - Germanwings plane crashes en route from Barcelona to Dusseldorf http://t.co/0LdGZfSU5w http://t.co/e7tB0eENhi,0.880138993,0.934875429,-0.43752596
5.80E+17,0,RT @flightradar24: Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/ngHGFS1e0a http://t.co/9Wogkx8RgT,0.871077538,0.86721909,-0.023004646
5.80E+17,0,The point that @flightradar24 last tracked @germanwings #4U9525 at just over 2000 metres. https://t.co/2BlIrW3Saf http://t.co/zknvHXSXB7,0.905999422,0.943823695,0.245851743
5.80E+17,0,NEWS Germanwings flight crashes in south of France http://t.co/Iy99ucFqQ0,0.879453778,0.932497203,-0.43752596
5.80E+17,0,My thoughts are with all the people on the missing Germanwings flight and their families!,0.757950723,0.902994037,0.205025114
5.80E+17,0,"At our last position report of 10,275ft we had the ground level at 3,300ft #4U9525",0.759541988,0.861135483,0.127147607
5.80E+17,0,"Seeing painful speculation very early. Very little is known. Stay calm, care for victims, their families, and gather true info. #4U9525",0.783671021,0.90918386,0.205938551
5.80E+17,0,Germanwings crash: French Interior Minister Bernard Cazeneuve says debris from the plane has already been found http://t.co/hHgN2S6ouT,0.860679448,0.882907629,-0.097550032
5.80E+17,0,"Just landed, Barcelona to Kaunas. Found out about the Germanwings airplane tragedy. Our thoughts are with the passengers and their families.",0.763574123,0.872572184,0.251413601
5.80E+17,0,FOX NEWS ALERT: Search and rescue underway...teams headed to Germanwings plane crash site in French Alps http://t.co/kBkbqYUegs,0.868886471,0.953226566,-0.148477134
5.80E+17,0,Everything we know about the Germanwings plane crash in France http://t.co/o0ZSGb1lQq http://t.co/N4TTbxlOY4,0.885100484,0.952797651,-0.131061172
5.80E+17,0,We are now tracking helicopters in the area where #4U9525 went down http://t.co/ylSF3zHgYa,0.886943817,0.95040834,-0.210216973
5.80E+17,0,Subscribe to our Twitter list for latest reports on #Germanwings' #Airbus crash http://t.co/tDzAfiZtne http://t.co/5A72oANlJL,0.863337994,0.93952316,0.079023666
5.80E+17,0,PHOTO: The area where #4U9525 crashed: Prads-Haute-Bleone http://t.co/a3Lu8SD5tw - @L0gg0l,0.890429139,0.947581232,0
5.80E+17,0,"Lufthansa CEO Spohr: “If our fears are confirmed, this is a dark day for Lufthansa. We hope to find survivors.�?#4U9525",0.788003922,0.932670832,0.207200326
5.80E+17,0,#BREAKING: A helicopter has located the Airbus A320 crash scene - officials #germanwings #A320 http://t.co/JLDCz6AhFR,0.870046139,0.950797498,-0.324688463
5.80E+17,0,Airport operator Aena: Crashed #GermanWings jet took off from Barcelona airport at 0855 GMT http://t.co/8UPMsinQkX http://t.co/4IpoDSEy7U,0.86770153,0.933920979,-0.126729853
5.80E+17,0,#4U9525: #Hollande expresses his solidarity to families of #Germanwings crash victims http://t.co/XTMaa9mAV2 http://t.co/LwWifZXb5X,0.888919234,0.892398238,-0.063159343
5.80E+17,0,Malaysia and Indonesia have yet to recover from #MH370 #MH17 and #QZ8501. Our prayers for families of those aboard @germanwings #4U9525,0.837560833,0.917816699,0.246782166
5.80E+17,0,"Debris from the Germanwings crash has already been found, says French interior minister http://t.co/q1I8tkghmf http://t.co/OzZRBMLDD8",0.872087359,0.884377122,-0.010707836
5.80E+17,0,Deeply shocked to learn about crash of flight #4U9525 in France. Our thoughts and prayers are with the victims &amp; their families @EPPGroup,0.810302377,0.930767953,0.256039018
5.80E+17,0,DETAILS: #4U9525 flight crash has been the first accident in history of #Germanwings. http://t.co/WKhAjiH6pQ #A320,0.910158455,0.949295998,-0.143668191
5.80E+17,0,#Germanwings Airbus 320 was on its way from Barcelona to Dusseldorf. Disappeared off radar after 11am local time http://t.co/ZPzV2KfigR,0.82101059,0.944812953,0.394681024
5.80E+17,0,"I don't get it ... The #Germanwings flight descended 31.000 feet in 10 minutes and didn't change course at all, acc. to Flightradar data ...",0.751773,0.806977153,-0.123446597
5.80E+17,0,.@Bulc_EU: Our thoughts are with the families of the passengers on board of #Germanwings #Airbus #A320 - http://t.co/DYmEa3Wc6p,0.891301453,0.95131278,0.302011665
5.80E+17,0,This morning my thoughts and prayers are with all the people on board the #Germanwings flight and their families.,0.743698418,0.892659903,0.258525484
5.80E+17,0,"UPDATE: 240 firefighters, 210 policemen are on their way to the crash site http://t.co/WKhAjiH6pQ #Germanwings #4U9525",0.90179038,0.946182251,0.027986494
5.80E+17,0,Airplane crash Germanwings. http://t.co/wtW1f2Krsy,0.892357945,0.955652177,-0.324688463
5.80E+17,0,Germanwings crash: "The accident happened in a zone that is particularly hard to access." http://t.co/on24GtCYyv,0.880537033,0.943880975,-0.143668191
5.80E+17,0,"France's Interior Ministry says debris located at 2,000 meters altitude in French Alps. #Airbus #A320 #GermanWings",0.726514816,0.847194374,-0.14242147
5.80E+17,0,BREAKING: A Germanwings jet crashed in France as it traveled from Barcelona to Dusseldorf http://t.co/vqUUuspIFk http://t.co/mwguIFT1iu,0.851349473,0.919837952,-0.023004646
5.80E+17,0,"French PM: France has been plunged into a deep sadness... compassion, solidarity with all victims' families #Germanwings",0.75965637,0.922408938,0.053869425
5.80E+17,0,#AirbusCrash According to @flightradar24 this is the actual #Germanwings plane that has crashed. http://t.co/pkDHz6248P,0.88219142,0.944445252,0.234151097
5.80E+17,0,France’s La chaine méteo weather site says weather “calm�?in area of #4U9525 crash http://t.co/xZViemijJd http://t.co/BbvToAEEoD,0.891546905,0.858243585,-0.129405572
5.80E+17,0,Live updates: #Germanwings crash in Alps http://t.co/J37vkD8ANF #4U9525 #Germany http://t.co/F4mjj1lnsK,0.862971961,0.91212368,-0.144249758
5.80E+17,0,I have learned about the plane crash #4U9525 in France. Our thoughts are w/ families of passengers. EU services will assist in investigation,0.785701752,0.902972937,0.040507714
5.80E+17,0,Last position data of flight #4U9525 directly from Flightradar24 database http://t.co/Cig7OGxQM8,0.844964981,0.915923893,0.297819978
5.80E+17,0,Our thoughts are with the families and friends of those aboard the Germanwings flight 9525,0.707796931,0.901625752,0.168807145
5.80E+17,0,"Lufthansa: ""If our fears are confirmed, this is a dark day for Lufthansa. We hope to find survivors"" #Germanwings",0.711645007,0.924209774,0.207200326
5.80E+17,0,Last known location of crashed Germanwings plane in French Alps: http://t.co/lU1gH1c8dX,0.861667514,0.925867915,-0.023004646
5.80E+17,0,Full csv file with positions and altitude of flight #4U9525 http://t.co/KQ2hmCTkEX http://t.co/VoJPHRYR29,0.867115617,0.92362988,-0.309985784
5.80E+17,0,France's Interior Ministry says debris located in crash of Germanwings Flight #4U925 in South France - @AP http://t.co/by471NAzFg,0.873814702,0.901709199,-0.182230328
5.80E+17,0,Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in southern France: http://t.co/0CsH1Me9E8 #9News http://t.co/iGnR19xh4Q,0.881318688,0.927164555,0
5.80E+17,0,"French interior ministry: Debris from #GermanWings Airbus A320 #4U9525 at 2,000m altitude http://t.co/8UPMsinQkX http://t.co/MIu94nhNbr",0.865399599,0.887518287,-0.14242147
5.80E+17,0,nearly perfect loop around crash area by @Armee_de_lair EC-135. #germanwings @Missilito http://t.co/oedXpF89td,0.86734271,0.95729363,-0.006559258
5.80E+17,0,Latest on the #GermanWings crash from our correspondent @H_E_Samuel http://t.co/q1I8tkghmf http://t.co/jbplIKZ6EW,0.873725653,0.958334684,0.052097237
5.80E+17,0,"The twin-engine Airbus A320 is considered among the most reliable aircraft, http://t.co/9Fkd9fPd3e #germanwings http://t.co/R9ag4dGnID",0.844859719,0.856396317,0.122600067
5.80E+17,0,Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in French Alps.http://t.co/FHoX6q0GHtR.I.P. http://t.co/oUOhJrHxko,0.893794298,0.912035882,0
5.80E+17,0,#BREAKING Lufthansa chief says 'don't know yet what happened' to crashed Germanwings flight,0.725842714,0.881407082,-0.023004646
5.80E+17,0,All my thoughts with passenger's and crew's families at this difficult moment #Germanwings,0.758627176,0.891812801,0.273418183
5.80E+17,0,"#Germanwings A320 debris spotted at 2,000m above sea level in Alps - police source http://t.co/zU6hn03xzU #4U9525 http://t.co/ymo5yF97PB",0.879418015,0.931522608,-0.220037644
5.80E+17,0,R.I.P to the passengers aboard the @germanwings flight over France today &amp; Love to their families &amp; friends,0.80565542,0.852628231,0.082074134
5.80E+17,0,#Germanwings flight with at least 142 passengers and crew of six goes down in the Alps region. http://t.co/4SXbd0uiVA http://t.co/3t9Agmtciy,0.864749134,0.943155706,-0.420349916
5.80E+17,0,"""If our fears are confirmed, this is a dark day for Lufthansa,"" #Germanwings' parent company says after crash http://t.co/nIKx2M38Fm",0.823906064,0.890727878,0.100026827
5.80E+17,0,#Lufthansa tweets on #Germanwings #4U9525 crash - LIVE UPDATES http://t.co/zU6hn03xzU http://t.co/k0jbLmv84k,0.866734982,0.940913975,-0.144249758
5.80E+17,0,I'm horrified at the anti-Catalan and anti-German tweets coming from Spanish trolls on Twitter. I will not RT them. #Shame #GermanWings,0.762863398,0.915632129,0.12280495
5.80E+17,0,Sincere condolences to all the families and friends of those that perished in a terrible air catastrophe of flight #4U9525,0.658740342,0.881823301,0.09114221
5.80E+17,0,"Debris of #4U9525 #A320 airbus located in French Alps crash at 2,000 meters altitude http://t.co/JLDCz6AhFR?? http://t.co/gvxG16a8Cm",0.85163033,0.886622906,-0.324063395
5.80E+17,0,French president Hollande does not expect survivors from #Germanwings plane crash http://t.co/0YLB5DTeso http://t.co/UK8LVyuBbN,0.877792478,0.924184322,-0.054010203
5.80E+17,0,Germanwings  flight 4U9525 crashes in French Alps: a 'dark day' for Lufthansa if #4U9525 fears realised - live http://t.co/9la7dYRcUz,0.853117704,0.951364398,-0.058644474
5.80E+17,0,Watch our live and rolling coverage of #Germanwings plane crash in southern France: http://t.co/d0osIRFVQR http://t.co/e9n4uq3fDj,0.889132738,0.948256135,-0.239288389
5.80E+17,0,Debris from the #GermanWings plane that crashed in France is scattered over a remote area high up in the Alps http://t.co/K8eoAxT9ZD,0.868907452,0.940763414,-0.162183247
5.80E+17,0,LIVE A French Air Force EC-135 is flying over there area of crash #germanwings http://t.co/6z0zeNMoSN http://t.co/Ah5H6qxIRp,0.861235619,0.933133662,-0.178830986
5.80E+17,0,French PM says he fears those aboard the #Germanwings Airbus A320 jetliner may be dead. http://t.co/AJji9cN1w2https://t.co/8q1zCYZhN5,0.882237792,0.863624275,-0.023004646
5.80E+17,0,"“If our fears are confirmed, this is a dark day for Lufthansa,�?says CEO of Germanwings' parent company after crash http://t.co/tJVCCJSY4G",0.865103841,0.938518941,0.100026827
5.80E+17,0,Do follow us on @malaysiakini for the latest updates of the ill-fated #GermanWings http://t.co/9w8cZcIrwn http://t.co/NT2ugn0iEp,0.855801344,0.955251932,0.049552199
5.80E+17,0,Praying for Germanwings A320 passengers &amp; their families &gt; http://t.co/Ug4ULnF6XL#germanwings #A320,0.871508479,0.930888414,0.315387198
5.80E+17,0,#Germanwings plane crash: what we know so far http://t.co/q1I8tkghmf http://t.co/Lywc9MHPgj,0.865431666,0.961290061,0.027986494
5.80E+17,0,Yesterday #4U9525 took exactly the same route so yes it is a normal route! http://t.co/bjRgZomyAb,0.863822222,0.936794281,0.404992478
5.80E+17,0,"Crashed #GermanWings A320 Airbus is 24 years old, ID D-AIPX, first flight was in November 1990 http://t.co/8UPMsinQkX http://t.co/3ggahAQ3Pu",0.879367888,0.845181763,-0.43752596
5.80E+17,0,"French officials say they have now spotted debris from #Germanwings flight, more than 6K feet high in the Alps. -- @NorahODonnell",0.828076005,0.910705924,0.213887172
5.80E+17,0,"Dreadful news about the Germanwings crash. Impossible to tell cause from FlightRadar info, so let's not speculate. Thoughts with families.",0.778833747,0.89005208,0.1641077
5.80E+17,0,UPDATE Yesterday #4U9525 took exactly the same route /@planefinder http://t.co/wFg8KTSve2 http://t.co/UyLWPJArJ5,0.856845617,0.942304611,0.404992478
5.80E+17,0,Why do these catastrophes happen?Awful news about the #germanwings plane that has crashed. Thoughts are with those affected. Very sad indeed,0.748158276,0.869099259,0.272345478
5.80E+17,0,FOX NEWS ALERT: @GregPalkot has the breaking details on #germanwings crashhttps://t.co/IzNWpMEfUt,0.87451148,0.936896324,-0.144249758
5.80E+17,0,It's a tragic day for France &amp; for Europe. I want to express solidarity with family &amp; friends of crew &amp; passengers of #4U9525 #Germanwings,0.821718514,0.913663387,0.018889694
5.80E+17,0,French President François Hollande says he does not believe there will be any survivors of #germanwings crash http://t.co/ZBX37Z3Jbw,0.872164488,0.901996791,0.287302248
5.80E+17,0,"#GermanWings A320 Airbus 24 yrs old, first flight was in November 1990 http://t.co/zU6hn03xzU #4U9525 http://t.co/picb9shVF2",0.857823908,0.864177346,-0.43752596
5.80E+17,0,"Our thoughts are with the passengers and crew of flight 4U-9525, their families and friends. United by wings, @lufthansa @germanwings",0.760104477,0.937501669,0.002410361
5.80E+17,0,What we know about the Germanwings crash so far http://t.co/G8jyRegGrc http://t.co/UMWNHdT8HH,0.864618778,0.952568591,0.256958742
5.80E+17,0,This is the last radar contact with the #A320 #Germanwings plane http://t.co/ajdUDFMgAv http://t.co/YtVGPmKmFh,0.86272192,0.935279369,0.14686021
5.80E+17,0,"As you hear reports on the Germanwings crash, remember to be patient. The truth takes time. http://t.co/gbwzS3PIKG http://t.co/sSGhE6BLYc",0.852297902,0.952006698,0.233638941
5.80E+17,0,For the LATEST UPDATE on the #germanwings plane that crashed in Southern France click http://t.co/WaB80Cd3EC,0.835979521,0.941667438,-0.023004646
5.80E+17,0,My most sincere condolences to the victims of flight #4U9525 catastrophe and their relatives. No words can help but we stand by you.,0.658915281,0.85959053,0.226396078
5.80E+17,0,"Germanwings flight 4U9525 crashes in French Alps: weather calm at time of crash, debris found - live updates http://t.co/kRtcwgrW86 #4U9525",0.85537684,0.928004622,-0.012578834
5.80E+17,0,FM #Steinmeier on #planecrash in #France: Terrible news. Our thoughts are with those who must fear for the lives of their relatives. #4U9525,0.872388005,0.951982737,0.193533069
5.80E+17,0,Some follows for info on reported German plane crash in France: @lufthansa / @Airbus / @ECiotti / @germanwings http://t.co/ElBP57fxxw,0.855596304,0.945106268,-0.131061172
5.80E+17,0,"No survivors are expected from the Airbus A320 crash, the French President says.  http://t.co/5VmBfIGlj2 #germanwings http://t.co/sOmZfCrxMR",0.879879951,0.934747696,0.074127509
5.80E+17,0,Single-aisle Airbus A320s are the workhorses of the global fleet &amp; proliferate across European skies #4U9525 http://t.co/pe6OCMiy0q,0.835723758,0.872271419,-0.019279817
5.80E+17,0,UPDATE CRASH #4U9525 The arrivals board at Dusseldorf Airport http://t.co/wFg8KTSve2 http://t.co/P9d4CguBBi,0.873475552,0.940744758,-0.047499941
5.80E+17,0,"2/2 on 4U 9525. If our fears are confirmed, this is a dark day for Germanwings."" Carsten Spohr",0.798650146,0.90325737,0.200941906
5.80E+17,0,"""No survivors"" from #Germanwings crash in the Alps, French transport minister says http://t.co/iw1QLzJQKW http://t.co/Q0ssqcSKp2",0.882695794,0.91238451,0.052097237
5.80E+17,0,Flightpath of Germanwings A320 http://t.co/SHVkyEy4Ug http://t.co/aZouLEdgeI,0.843639493,0.930473447,0
5.80E+17,0,Family and Friends of flight #4U9525 will be in my prayers. May God take care.,0.699194133,0.90073508,0.274644175
5.80E+17,0,Here's a recap of the key points so far in the #GermanWings Alps plane crash. Live updates: http://t.co/8UPMsinQkX http://t.co/hNjZvcruqq,0.842842162,0.940231681,-0.131061172
5.80E+17,0,Germanwings has darkened its logo on Twitter after crash in French alps - Latest: http://t.co/DztGD0IPZV http://t.co/xc5GZn8l8r,0.867512465,0.919748485,-0.041325476
5.80E+17,0,BREAKING #GermanWings Here is a photo from helicopter of the crash area /France2 journalists http://t.co/wFg8KTSve2 http://t.co/RnC5gT5w40,0.893598139,0.952613831,-0.324688463
5.80E+17,0,#Germanwings crash: Arrivals board at #Dusseldorf airport http://t.co/zU6hn03xzU http://t.co/MOQt2LDido,0.873520136,0.946904659,-0.047499941
5.80E+17,0,.@germanwings have darkened their logo on Twitter following the crash of one of their planes in the French Alps http://t.co/9qIAn60uob,0.847725451,0.950945139,0.237710209
5.80E+17,0,It will be a dark day for us if #Germanwings plane crash confirmed says Lufthansa http://t.co/zoav2Dq617,0.845899224,0.93954289,-0.098593547
5.80E+17,0,#Germanwings #4U9525 crash &amp; response sites &amp; LIVE UPDATES &amp; reactions http://t.co/zU6hn03xzU http://t.co/eJied1gWxq,0.8788836,0.88119936,-0.144249758
5.80E+17,0,PHOTO: Arrivals board in Dusseldorf Airport shows information for Germanwings plane that crashed in French Alps http://t.co/dymPQUJEHx,0.858173549,0.923785329,0.045641391
5.80E+17,0,Our thoughts are with the passengers and crew of flight 4U-9525 and all relatives and colleagues #unitedbywings @germanwings @lufthansa,0.774788201,0.927189589,0.158978308
5.80E+17,0,IMPORTANT: INFORMATION TELEPHONE FOR RELATIVES OF #A320  TF 00 49 80 011 33 55 77 @germanwings,0.813427746,0.910808563,0.171557744
5.80E+17,0,This picture from a helicopter sent to the #Germanwings Alps plane crash site shows how remote the area is http://t.co/Fo6h66ZehE,0.887652338,0.948163509,-0.252852986
5.80E+17,0,Here's what we know so far about the #Germanwings flight that crashed in the French Alps http://t.co/3cruv6QIyv http://t.co/7QmHuwhkRi,0.854146481,0.946125031,0.404992478
5.80E+17,0,Our thoughts &amp; prayers are with the families and friends of @Germanwings #4U9525 passengers &amp; crew.,0.813141108,0.900402606,0.012727815
5.80E+17,0,BREAKING: @lufthansa and @germanwings @Lufthansa_DE have changed their logos to blac as a mark of respect  http://t.co/AnST3O0yXm -  FlightC,0.829985499,0.915323496,0.39026352
5.80E+17,0,Germanwings has posted the following updated statement via Twitter: http://t.co/q1I8tkghmf http://t.co/odiENY7FDw,0.815237164,0.944902897,0.243115891
5.80E+17,0,WATCH LIVE: France 24 coverage of Germanwings plane crash - http://t.co/MeN3sT6IwX http://t.co/e9RxyC7w6m,0.87403059,0.94487524,-0.276744358
5.80E+17,0,Lufthansa and Germanwings have established a telephone hotline. The toll-free 0800 11 33 55 77 number is available to all the families 3/5,0.737497568,0.879104137,0.401560029
5.80E+17,0,of the passengers involved for care and assistance. Everyone at Germanwings and Lufthansa is deeply shocked and saddened by these events.4/5,0.727054179,0.896633744,0.332125322
5.80E+17,0,"BREAKING Emergency units staging in Seyne-les-Alpes, near #4U9525 crash site /@Aviaponcho http://t.co/wFg8KTSve2 http://t.co/NaHq3MIOlz",0.888000965,0.921948016,-0.246058453
5.80E+17,0,Family members of victims of @germanwings crash arrive at Barcelona's El Prat airport http://t.co/wf2xONhzNQ http://t.co/CBDPm6JiHv,0.871528447,0.922123194,-0.031105916
5.80E+17,0,Lufthansa and Germanwings have established a telephone hotline. The toll-free 00800 11 33 55 77 number is available to all the families...,0.766167343,0.881723702,0.401560029
5.80E+17,0,Weather deteriorating for #GermanWings #4U9525 search &amp; rescue operation with snow above 1500m in S French Alps. CF http://t.co/Uf8e1M0otE,0.895763338,0.952478886,-0.123381299
5.80E+17,0,Helicopters are bringing bodies to a school gymnasium near site of #Germanwings A320 crash. http://t.co/4RUSYV7IUchttps://t.co/fQWAbR5Ea4,0.911178708,0.949979842,-0.382198233
5.80E+17,0,"Not yet clear if any UK nationals in #Germanwings crash; thoughts with relatives, Downing Street says http://t.co/slDKtp3mMK",0.899223447,0.945699692,0.256958742
5.80E+17,0,The Twitter accounts @lufthansa and @germanwings have turned their logos black. http://t.co/cEEj2mHVPG,0.847596467,0.941365004,0.105917275
5.80E+17,0,#Germanwings change their logo to grey and white as a sign of mourning #4U9525http://t.co/NK5U1GpHxL http://t.co/fZrvGy5p7w,0.849086285,0.929518461,-0.027658091
5.80E+17,0,LIVE A French AirForce C-135 still over the area of #Germanwings Crash. http://t.co/wFg8KTSve2 http://t.co/JKMsJ8wL7P,0.876148582,0.964774847,0.052097237
5.80E+17,0,UPDATE #Germanwings CRASH Here is the 3D flight path from FlightAware http://t.co/wFg8KTSve2 http://t.co/D4eu3XlDy2,0.863083005,0.937480211,-0.144249758
5.80E+17,0,#Germanwings Airbus is first crash of airliner on French soil since Concorde disaster: http://t.co/kE109W7CFT http://t.co/lKpUNUQNsu,0.85165894,0.922697425,-0.259909723
5.80E+17,0,My deepest condolences to the families of the victims of the flight that crashed in France this morning. http://t.co/4TixfKkRhJ #germanwings,0.796990991,0.947351336,0.168807145
5.80E+17,0,Rescue teams near #4U9525 crash site http://t.co/zU6hn03xzU (pics via @ActuSecours) #Germanwings http://t.co/IDeO1SpaM4,0.886575341,0.900347352,-0.023160269
5.80E+17,0,"My thoughts, prayers, and deepest condolences go out to the passengers and families of flight #4U9525 http://t.co/piNxBaQc5F",0.773426771,0.94156009,0.315387198
